,date,TICKER,PRC,PRC moving average 20
3102,20120502,EGAS,11.23,11.210750000000003
3103,20120503,EGAS,11.174,11.194955000000004
3104,20120504,EGAS,11.1,11.177455000000004
3105,20120507,EGAS,11.09,11.161955000000003
3106,20120508,EGAS,11.28,11.162955000000004
3107,20120509,EGAS,11.34,11.174955000000004
3108,20120510,EGAS,11.27,11.185955000000003
3109,20120511,EGAS,11.2,11.191955000000004
3110,20120514,EGAS,11.16,11.191955000000004
3111,20120515,EGAS,10.999,11.184405000000002
3112,20120516,EGAS,10.99,11.179905000000002
3113,20120517,EGAS,10.93,11.175405000000001
3114,20120518,EGAS,10.9,11.170905000000001
3115,20120521,EGAS,10.75,11.156405000000003
3116,20120522,EGAS,10.79,11.140905000000002
3117,20120523,EGAS,10.81,11.115905000000001
3118,20120524,EGAS,10.89,11.092905000000004
3119,20120525,EGAS,10.76,11.064115000000003
3120,20120529,EGAS,10.64,11.024110000000004
3121,20120530,EGAS,10.43,10.986650000000003
3122,20120531,EGAS,10.43,10.946650000000004
3123,20120601,EGAS,10.26,10.900950000000003
3124,20120604,EGAS,9.88,10.839950000000004
3125,20120605,EGAS,10.08,10.789450000000004
3126,20120606,EGAS,10.17,10.733950000000004
3127,20120607,EGAS,10.15,10.674450000000004
3128,20120608,EGAS,10.25,10.623450000000002
3129,20120611,EGAS,10.22,10.574450000000002
3130,20120612,EGAS,10.34,10.533450000000004
3131,20120613,EGAS,10.19,10.493000000000004
3132,20120614,EGAS,10.33,10.460000000000004
3133,20120615,EGAS,10.25,10.426000000000004
3134,20120618,EGAS,10.33,10.397500000000004
3135,20120619,EGAS,10.44,10.382000000000003
3136,20120620,EGAS,10.66,10.375500000000004
3137,20120621,EGAS,10.75,10.372500000000004
3138,20120622,EGAS,10.8,10.368000000000004
3139,20120625,EGAS,10.66,10.363000000000003
3140,20120626,EGAS,10.62,10.362000000000004
3141,20120627,EGAS,9.92,10.336500000000003
3142,20120628,EGAS,10.04,10.317000000000002
3143,20120629,EGAS,10.1,10.309000000000001
3144,20120702,EGAS,10.1,10.320000000000002
3145,20120703,EGAS,10.11,10.321500000000002
3146,20120705,EGAS,10.12,10.319000000000003
3147,20120706,EGAS,10.19,10.321000000000002
3148,20120709,EGAS,10.27,10.322000000000003
3149,20120710,EGAS,10.17,10.319500000000001
3150,20120711,EGAS,10.23,10.314000000000002
3151,20120712,EGAS,10.18,10.313500000000001
3152,20120713,EGAS,10.15,10.3045
3153,20120716,EGAS,10.16,10.3
3154,20120717,EGAS,10.18,10.2925
3155,20120718,EGAS,10.17,10.279
3156,20120719,EGAS,10.05,10.248500000000002
3157,20120720,EGAS,10.07,10.214500000000001
3158,20120723,EGAS,10.02,10.175500000000001
3159,20120724,EGAS,10.1,10.1475
3160,20120725,EGAS,10.15,10.124
3161,20120726,EGAS,10.1,10.133000000000001
3162,20120727,EGAS,10.04,10.133000000000001
3163,20120730,EGAS,10.1,10.133000000000001
3164,20120731,EGAS,10.15,10.135500000000002
3165,20120801,EGAS,10.08,10.134000000000004
3166,20120802,EGAS,10.09,10.132500000000004
3167,20120803,EGAS,10.01,10.123500000000003
3168,20120806,EGAS,10.08,10.114000000000003
3169,20120807,EGAS,10.03,10.107000000000003
3170,20120808,EGAS,10.05,10.098000000000004
3171,20120809,EGAS,10.0,10.089000000000004
3172,20120810,EGAS,10.04,10.083500000000004
3173,20120813,EGAS,9.96,10.073500000000005
3174,20120814,EGAS,9.91,10.060000000000004
3175,20120815,EGAS,9.93,10.048000000000005
3176,20120816,EGAS,9.97,10.044000000000004
3177,20120817,EGAS,9.9,10.035500000000004
3178,20120820,EGAS,9.87,10.028000000000004
3179,20120821,EGAS,9.83,10.014500000000005
3180,20120822,EGAS,9.85,9.999500000000005
3181,20120823,EGAS,9.89,9.989000000000006
3182,20120824,EGAS,9.85,9.979500000000005
3183,20120827,EGAS,9.95,9.972000000000005
3184,20120828,EGAS,9.92,9.960500000000005
3185,20120829,EGAS,10.0,9.956500000000004
3186,20120830,EGAS,9.99,9.951500000000005
3187,20120831,EGAS,9.98,9.950000000000005
3188,20120904,EGAS,9.96,9.944000000000004
3189,20120905,EGAS,10.0,9.942500000000004
3190,20120906,EGAS,10.0,9.940000000000003
3191,20120907,EGAS,10.04,9.942000000000004
3192,20120910,EGAS,9.99,9.939500000000004
3193,20120911,EGAS,10.0,9.941500000000003
3194,20120912,EGAS,9.97,9.944500000000003
3195,20120913,EGAS,9.95,9.945500000000003
3196,20120914,EGAS,9.9,9.942000000000004
3197,20120917,EGAS,9.95,9.944500000000001
3198,20120918,EGAS,9.96,9.949000000000002
3199,20120919,EGAS,9.95,9.955000000000002
3200,20120920,EGAS,10.03,9.964000000000002
3201,20120921,EGAS,9.85,9.962
3202,20120924,EGAS,9.96,9.967500000000001
3203,20120925,EGAS,9.95,9.967500000000001
3204,20120926,EGAS,9.94,9.968500000000002
3205,20120927,EGAS,9.89,9.963000000000003
3206,20120928,EGAS,9.94,9.960500000000001
3207,20121001,EGAS,9.95,9.959000000000001
3208,20121002,EGAS,9.98,9.96
3209,20121003,EGAS,10.0,9.96
3210,20121004,EGAS,10.0,9.96
3211,20121005,EGAS,10.01,9.9585
3212,20121008,EGAS,10.02,9.96
3213,20121009,EGAS,10.03,9.961500000000001
3214,20121010,EGAS,10.04,9.965
3215,20121011,EGAS,10.05,9.970000000000002
3216,20121012,EGAS,10.0499,9.977495000000001
3217,20121015,EGAS,10.03,9.981495000000002
3218,20121016,EGAS,10.029,9.984945000000002
3219,20121017,EGAS,10.07,9.990945000000002
3220,20121018,EGAS,10.07,9.992945000000002
3221,20121019,EGAS,10.07,10.003945000000002
3222,20121022,EGAS,10.04,10.007945000000001
3223,20121023,EGAS,10.06,10.013445
3224,20121024,EGAS,10.03,10.017945000000001
3225,20121025,EGAS,9.99,10.022945000000002
3226,20121026,EGAS,9.9881,10.025350000000001
3227,20121031,EGAS,10.021,10.028900000000002
3228,20121101,EGAS,10.03,10.031400000000001
3229,20121102,EGAS,10.0,10.031400000000001
3230,20121105,EGAS,9.98,10.030400000000002
3231,20121106,EGAS,10.0,10.029900000000001
3232,20121107,EGAS,9.95,10.0264
3233,20121108,EGAS,9.942,10.022000000000002
3234,20121109,EGAS,9.97,10.018500000000001
3235,20121112,EGAS,9.99,10.015500000000001
3236,20121113,EGAS,9.82,10.004005000000001
3237,20121114,EGAS,8.73,9.939005
3238,20121115,EGAS,8.69,9.872055
3239,20121116,EGAS,8.63,9.800055
3240,20121119,EGAS,8.8,9.736555000000001
3241,20121120,EGAS,9.18,9.692055000000002
3242,20121121,EGAS,9.43,9.661555000000003
3243,20121123,EGAS,9.25,9.621055000000002
3244,20121126,EGAS,9.33,9.586055000000004
3245,20121127,EGAS,9.25,9.549055000000003
3246,20121128,EGAS,9.17,9.508150000000002
3247,20121129,EGAS,9.42,9.478100000000001
3248,20121130,EGAS,9.52,9.4526
3249,20121203,EGAS,9.48,9.4266
3250,20121204,EGAS,9.43,9.3991
3251,20121205,EGAS,9.41,9.369600000000002
3252,20121206,EGAS,9.64,9.354100000000003
3253,20121207,EGAS,9.41,9.327500000000002
3254,20121210,EGAS,9.43,9.300500000000003
3255,20121211,EGAS,9.4301,9.272505000000002
3256,20121212,EGAS,9.3,9.246505000000003
3257,20121213,EGAS,9.43,9.281505000000005
3258,20121214,EGAS,9.6,9.327005000000003
3259,20121217,EGAS,9.6,9.375505000000004
3260,20121218,EGAS,9.5,9.410505000000004
3261,20121219,EGAS,9.45,9.424005000000003
3262,20121220,EGAS,9.43,9.424005000000003
3263,20121221,EGAS,9.47,9.435005000000002
3264,20121224,EGAS,9.2412,9.430565000000001
3265,20121226,EGAS,9.24,9.430065000000003
3266,20121227,EGAS,9.19,9.431065000000002
3267,20121228,EGAS,9.212,9.420665000000003
3268,20121231,EGAS,9.33,9.411165000000002
3269,20130102,EGAS,9.58,9.416165000000003
3270,20130103,EGAS,9.48,9.418665000000003
3271,20130104,EGAS,9.44,9.420165000000003
3272,20130107,EGAS,9.45,9.410665000000003
3273,20130108,EGAS,9.39,9.409665000000002
3274,20130109,EGAS,9.59,9.417665000000003
3275,20130110,EGAS,9.89,9.440660000000001
3276,20130111,EGAS,9.8,9.465660000000002
3277,20130114,EGAS,9.77,9.482660000000001
3278,20130115,EGAS,9.87,9.496160000000001
3279,20130116,EGAS,9.9,9.511160000000002
3280,20130117,EGAS,9.89,9.530660000000003
3281,20130118,EGAS,9.8799,9.552155000000003
3282,20130122,EGAS,9.8,9.570655000000004
3283,20130123,EGAS,9.78,9.586155000000003
3284,20130124,EGAS,9.75,9.611595000000005
3285,20130125,EGAS,9.7,9.634595000000003
3286,20130128,EGAS,9.7,9.660095000000002
3287,20130129,EGAS,9.83,9.690995000000004
3288,20130130,EGAS,9.95,9.721995000000003
3289,20130131,EGAS,9.87,9.736495000000001
3290,20130201,EGAS,9.8,9.752495000000003
3291,20130204,EGAS,9.87,9.773995000000003
3292,20130205,EGAS,9.97,9.799995000000004
3293,20130206,EGAS,10.01,9.830995000000005
3294,20130207,EGAS,10.0,9.851495000000003
3295,20130208,EGAS,9.92,9.852995000000004
3296,20130211,EGAS,9.998,9.862895000000004
3297,20130212,EGAS,9.98,9.873395000000002
3298,20130213,EGAS,9.935,9.876645000000002
3299,20130214,EGAS,9.9601,9.879650000000002
3300,20130215,EGAS,9.965,9.883400000000004
3301,20130219,EGAS,9.93,9.885905000000005
3302,20130220,EGAS,9.88,9.889905000000002
3303,20130221,EGAS,10.0299,9.902400000000004
3304,20130222,EGAS,9.93,9.911400000000004
3305,20130225,EGAS,10.01,9.926900000000003
3306,20130226,EGAS,9.9,9.936900000000005
3307,20130227,EGAS,9.94,9.942400000000003
3308,20130228,EGAS,9.94,9.941900000000004
3309,20130301,EGAS,9.99,9.947900000000004
3310,20130304,EGAS,10.05,9.960400000000003
3311,20130305,EGAS,10.05,9.969400000000004
3312,20130306,EGAS,10.05,9.973400000000005
3313,20130307,EGAS,10.05,9.975400000000006
3314,20130308,EGAS,10.06,9.978400000000006
3315,20130311,EGAS,10.1,9.987400000000006
3316,20130312,EGAS,10.04,9.989500000000007
3317,20130313,EGAS,10.1,9.995500000000007
3318,20130314,EGAS,10.07,10.002250000000007
3319,20130315,EGAS,10.04,10.006245000000005
3320,20130318,EGAS,10.07,10.011495000000005
3321,20130319,EGAS,10.06,10.017995000000004
3322,20130320,EGAS,10.09,10.028495000000005
3323,20130321,EGAS,10.05,10.029500000000006
3324,20130322,EGAS,10.09,10.037500000000005
3325,20130325,EGAS,10.08,10.041000000000007
3326,20130326,EGAS,10.06,10.049000000000007
3327,20130327,EGAS,10.14,10.059000000000006
3328,20130328,EGAS,10.2,10.072000000000006
3329,20130401,EGAS,10.34,10.089500000000005
3330,20130402,EGAS,10.5,10.112000000000005
3331,20130403,EGAS,10.4,10.129500000000004
3332,20130404,EGAS,10.19,10.136500000000003
3333,20130405,EGAS,10.29,10.148500000000002
3334,20130408,EGAS,10.11,10.151000000000002
3335,20130409,EGAS,9.99,10.145500000000002
3336,20130410,EGAS,10.09,10.148000000000003
3337,20130411,EGAS,10.06,10.146000000000004
3338,20130412,EGAS,10.19,10.152000000000005
3339,20130415,EGAS,10.05,10.152500000000005
3340,20130416,EGAS,10.0,10.149000000000004
3341,20130417,EGAS,10.08,10.150000000000006
3342,20130418,EGAS,10.05,10.148000000000007
3343,20130419,EGAS,10.05,10.148000000000007
3344,20130422,EGAS,10.09,10.148000000000007
3345,20130423,EGAS,10.22,10.155000000000005
3346,20130424,EGAS,10.3,10.167000000000005
3347,20130425,EGAS,10.22,10.171000000000006
3348,20130426,EGAS,10.3,10.176000000000007
3349,20130429,EGAS,10.27,10.172500000000008
3350,20130430,EGAS,10.33,10.164000000000009
3351,20130501,EGAS,10.27,10.15750000000001
3352,20130502,EGAS,10.31,10.16350000000001
3353,20130503,EGAS,10.19,10.158500000000009
3354,20130506,EGAS,10.38,10.172000000000008
3355,20130507,EGAS,10.42,10.193500000000007
3356,20130508,EGAS,10.43,10.210500000000007
3357,20130509,EGAS,10.44,10.229500000000007
3358,20130510,EGAS,10.38,10.239000000000008
3359,20130513,EGAS,10.44,10.258500000000007
3360,20130514,EGAS,10.41,10.279000000000007
3361,20130515,EGAS,10.45,10.297500000000005
3362,20130516,EGAS,10.4,10.315000000000005
3363,20130517,EGAS,10.44,10.334500000000004
3364,20130520,EGAS,10.46,10.353000000000005
3365,20130521,EGAS,10.61,10.372500000000004
3366,20130522,EGAS,10.53,10.384000000000004
3367,20130523,EGAS,10.57,10.401500000000002
3368,20130524,EGAS,10.7,10.421500000000002
3369,20130528,EGAS,10.6,10.438
3370,20130529,EGAS,10.515,10.44725
3371,20130530,EGAS,10.33,10.45025
3372,20130531,EGAS,10.28,10.44875
3373,20130603,EGAS,10.3,10.454250000000002
3374,20130604,EGAS,10.25,10.447750000000003
3375,20130605,EGAS,10.3,10.441750000000003
3376,20130606,EGAS,10.34,10.437250000000002
3377,20130607,EGAS,10.61,10.445750000000004
3378,20130610,EGAS,10.62,10.457750000000004
3379,20130611,EGAS,10.67,10.469250000000004
3380,20130612,EGAS,10.4,10.468750000000004
3381,20130613,EGAS,10.5,10.471250000000005
3382,20130614,EGAS,10.47,10.474750000000004
3383,20130617,EGAS,10.34,10.469750000000005
3384,20130618,EGAS,10.42,10.467750000000004
3385,20130619,EGAS,10.27,10.450750000000005
3386,20130620,EGAS,10.2,10.434250000000004
3387,20130621,EGAS,10.23,10.417250000000005
3388,20130624,EGAS,10.12,10.388250000000005
3389,20130625,EGAS,10.45,10.380750000000004
3390,20130626,EGAS,10.29,10.369500000000006
3391,20130627,EGAS,10.39,10.372500000000004
3392,20130628,EGAS,10.3,10.373500000000003
3393,20130701,EGAS,10.5,10.383500000000003
3394,20130702,EGAS,10.6,10.401000000000003
3395,20130703,EGAS,10.64,10.418000000000003
3396,20130705,EGAS,10.68,10.435000000000004
3397,20130708,EGAS,10.7,10.439500000000004
3398,20130709,EGAS,10.82,10.449500000000004
3399,20130710,EGAS,10.5,10.441000000000004
3400,20130711,EGAS,10.09,10.425500000000003
3401,20130712,EGAS,10.07,10.404000000000003
3402,20130715,EGAS,10.12,10.386500000000003
3403,20130716,EGAS,10.1,10.374500000000003
3404,20130717,EGAS,10.12,10.359500000000004
3405,20130718,EGAS,10.16,10.354000000000003
3406,20130719,EGAS,10.28,10.358000000000004
3407,20130722,EGAS,10.26,10.359500000000004
3408,20130723,EGAS,10.45,10.376000000000003
3409,20130724,EGAS,10.27,10.367000000000004
3410,20130725,EGAS,10.31,10.368000000000006
3411,20130726,EGAS,10.42,10.369500000000006
3412,20130729,EGAS,10.39,10.374000000000004
3413,20130730,EGAS,10.4,10.369000000000003
3414,20130731,EGAS,10.42,10.360000000000003
3415,20130801,EGAS,10.41,10.348500000000005
3416,20130802,EGAS,10.46,10.337500000000004
3417,20130805,EGAS,10.44,10.324500000000004
3418,20130806,EGAS,10.4,10.303500000000005
3419,20130807,EGAS,10.41,10.299000000000005
3420,20130808,EGAS,10.4,10.314500000000006
3421,20130809,EGAS,10.45,10.333500000000004
3422,20130812,EGAS,10.4,10.347500000000005
3423,20130813,EGAS,10.3,10.357500000000005
3424,20130814,EGAS,10.4,10.371500000000006
3425,20130815,EGAS,10.26,10.376500000000005
3426,20130816,EGAS,10.3,10.377500000000007
3427,20130819,EGAS,10.22,10.375500000000006
3428,20130820,EGAS,10.3,10.368000000000007
3429,20130821,EGAS,10.28,10.368500000000008
3430,20130822,EGAS,10.33,10.369500000000007
3431,20130823,EGAS,10.34,10.365500000000008
3432,20130826,EGAS,10.32,10.362000000000009
3433,20130827,EGAS,10.2,10.352000000000007
3434,20130828,EGAS,10.3,10.346000000000009
3435,20130829,EGAS,10.3,10.34050000000001
3436,20130830,EGAS,10.2,10.32750000000001
3437,20130903,EGAS,10.15,10.31300000000001
3438,20130904,EGAS,10.18,10.30200000000001
3439,20130905,EGAS,10.26,10.29450000000001
3440,20130906,EGAS,10.31,10.29000000000001
3441,20130909,EGAS,10.28,10.28150000000001
3442,20130910,EGAS,10.43,10.28300000000001
3443,20130911,EGAS,10.37,10.286500000000009
3444,20130912,EGAS,10.32,10.28250000000001
3445,20130913,EGAS,10.3,10.28450000000001
3446,20130916,EGAS,10.29,10.28400000000001
3447,20130917,EGAS,10.25,10.28550000000001
3448,20130918,EGAS,10.36,10.288500000000008
3449,20130919,EGAS,10.33,10.291000000000007
3450,20130920,EGAS,10.39,10.294000000000008
3451,20130923,EGAS,10.32,10.293000000000006
3452,20130924,EGAS,10.22,10.288000000000007
3453,20130925,EGAS,10.29,10.292500000000008
3454,20130926,EGAS,10.31,10.293000000000006
3455,20130927,EGAS,10.35,10.295500000000006
3456,20130930,EGAS,10.2,10.295500000000006
3457,20131001,EGAS,10.29,10.302500000000006
3458,20131002,EGAS,10.2,10.303500000000003
3459,20131003,EGAS,10.2,10.300500000000003
3460,20131004,EGAS,10.21,10.295500000000004
3461,20131007,EGAS,10.16,10.289500000000004
3462,20131008,EGAS,10.25,10.280500000000004
3463,20131009,EGAS,10.21,10.272500000000004
3464,20131010,EGAS,10.25,10.269000000000004
3465,20131011,EGAS,10.29,10.268500000000003
3466,20131014,EGAS,10.32,10.270000000000003
3467,20131015,EGAS,10.35,10.275000000000002
3468,20131016,EGAS,10.29,10.271500000000003
3469,20131017,EGAS,10.28,10.269000000000002
3470,20131018,EGAS,10.35,10.267000000000001
3471,20131021,EGAS,10.35,10.268500000000001
3472,20131022,EGAS,10.35,10.275000000000002
3473,20131023,EGAS,10.4,10.280500000000002
3474,20131024,EGAS,10.41,10.285500000000003
3475,20131025,EGAS,10.45,10.290500000000002
3476,20131028,EGAS,10.43,10.302000000000003
3477,20131029,EGAS,10.4,10.307500000000003
3478,20131030,EGAS,10.43,10.319000000000004
3479,20131031,EGAS,9.97,10.307500000000005
3480,20131101,EGAS,10.04,10.299000000000003
3481,20131104,EGAS,9.9,10.286000000000005
3482,20131105,EGAS,9.97,10.272000000000004
3483,20131106,EGAS,9.95,10.259000000000004
3484,20131107,EGAS,9.87,10.240000000000004
3485,20131108,EGAS,9.86,10.218500000000004
3486,20131111,EGAS,9.88,10.196500000000004
3487,20131112,EGAS,9.87,10.172500000000005
3488,20131113,EGAS,9.89,10.152500000000005
3489,20131114,EGAS,9.98,10.137500000000005
3490,20131115,EGAS,9.94,10.117000000000004
3491,20131118,EGAS,9.79,10.089000000000004
3492,20131119,EGAS,9.62,10.052500000000006
3493,20131120,EGAS,9.68,10.016500000000004
3494,20131121,EGAS,9.28,9.960000000000004
3495,20131122,EGAS,9.23,9.899000000000004
3496,20131125,EGAS,8.34,9.794500000000005
3497,20131126,EGAS,8.12,9.680500000000006
3498,20131127,EGAS,8.48,9.583000000000004
3499,20131129,EGAS,8.58,9.513500000000004
3500,20131202,EGAS,8.27,9.425000000000006
3501,20131203,EGAS,8.08,9.334000000000007
3502,20131204,EGAS,8.3,9.250500000000006
3503,20131205,EGAS,8.08,9.157000000000007
3504,20131206,EGAS,8.09,9.068000000000008
3505,20131209,EGAS,8.07,8.978500000000007
3506,20131210,EGAS,8.0,8.884500000000008
3507,20131211,EGAS,7.96,8.789000000000009
3508,20131212,EGAS,8.01,8.695000000000007
3509,20131213,EGAS,8.05,8.598500000000008
3510,20131216,EGAS,8.18,8.51050000000001
3511,20131217,EGAS,8.1,8.426000000000009
3512,20131218,EGAS,8.01,8.345500000000008
3513,20131219,EGAS,8.05,8.264000000000008
3514,20131220,EGAS,8.28,8.21400000000001
3515,20131223,EGAS,8.26,8.165500000000009
3516,20131224,EGAS,8.31,8.164000000000009
3517,20131226,EGAS,8.32,8.174000000000008
3518,20131227,EGAS,8.28,8.164000000000009
3519,20131230,EGAS,8.12,8.141000000000009
3520,20131231,EGAS,8.03,8.129000000000008
3521,20140102,EGAS,8.04,8.127000000000006
3522,20140103,EGAS,8.18,8.121000000000006
3523,20140106,EGAS,8.34,8.134000000000006
3524,20140107,EGAS,8.77,8.168000000000006
3525,20140108,EGAS,8.96,8.212500000000007
3526,20140109,EGAS,9.11,8.268000000000006
3527,20140110,EGAS,9.22,8.331000000000007
3528,20140113,EGAS,9.15,8.388000000000007
3529,20140114,EGAS,9.28,8.449500000000006
3530,20140115,EGAS,9.34,8.507500000000006
3531,20140116,EGAS,9.37,8.571000000000007
3532,20140117,EGAS,9.4,8.640500000000007
3533,20140121,EGAS,9.52,8.714000000000008
3534,20140122,EGAS,9.73,8.786500000000007
3535,20140123,EGAS,9.6,8.853500000000007
3536,20140124,EGAS,9.57,8.916500000000006
3537,20140127,EGAS,9.4,8.970500000000007
3538,20140128,EGAS,9.27,9.020000000000007
3539,20140129,EGAS,9.5,9.089000000000008
3540,20140130,EGAS,9.53,9.164000000000007
3541,20140131,EGAS,9.17,9.220500000000007
3542,20140203,EGAS,9.17,9.270000000000007
3543,20140204,EGAS,9.48,9.327000000000005
3544,20140205,EGAS,9.3,9.353500000000006
3545,20140206,EGAS,9.24,9.367500000000005
3546,20140207,EGAS,9.23,9.373500000000003
3547,20140210,EGAS,9.46,9.385500000000004
3548,20140211,EGAS,9.66,9.411000000000005
3549,20140212,EGAS,9.7,9.432000000000004
3550,20140213,EGAS,9.8,9.455000000000004
3551,20140214,EGAS,9.88,9.480500000000003
3552,20140218,EGAS,9.7,9.495500000000003
3553,20140219,EGAS,9.8,9.509500000000003
3554,20140220,EGAS,9.71,9.508500000000003
3555,20140221,EGAS,9.77,9.517000000000005
3556,20140224,EGAS,9.95,9.536000000000005
3557,20140225,EGAS,9.72,9.552000000000003
3558,20140226,EGAS,9.68,9.572500000000003
3559,20140227,EGAS,9.72,9.583500000000004
3560,20140228,EGAS,9.36,9.575000000000005
3561,20140303,EGAS,9.4,9.586500000000004
3562,20140304,EGAS,9.78,9.617000000000006
3563,20140305,EGAS,9.85,9.635500000000006
3564,20140306,EGAS,9.7,9.655500000000005
3565,20140307,EGAS,9.6,9.673500000000004
3566,20140310,EGAS,9.66,9.695000000000004
